cliente_id;idade;profissao;estado;renda_mensal;data_cadastro;num_compras;valor_total_gasto;modelo_preferido;satisfacao_cliente;canal_aquisicao
1505;35;UX/UI Designer;SP;11220,96;2024-12-30;1;295,34;Runner;5,0;Google Ads
1506;30;Designer;PR;7584,82;2024-10-14;1;359,05;Runner;4,0;Indicação
1507;29;Vendas;RJ;8497,68;2024-03-27;1;389,42;Classic;5,0;Google Ads
1508;32;UX/UI Designer;MG;10517,57;2024-03-30;1;377,05;Slip-on;4,0;Google Ads
1509;29;Vendas;RS;8550,22;2024-01-14;3;922,05;Classic;3,5;Google Ads
1510;34;Outros;SP;8136,32;2024-06-10;3;1003,64;Classic;5,0;Facebook Ads
1511;27;Desenvolvedor;SP;8099,34;2024-03-08;2;654,57;Classic;5,0;Instagram
1512;43;Vendas;RS;7624,68;2024-10-03;1;318,98;Runner;5,0;YouTube
1513;43;Designer;SP;10320,3;2024-05-01;1;283,31;Runner;4,5;LinkedIn
1514;31;Consultor;MG;10681,09;2024-12-12;1;372,23;Runner;4,0;Indicação
1515;33;Psicólogo;SC;6793,77;2024-09-02;1;302,42;Classic;4,5;Facebook Ads
1516;30;UX/UI Designer;SP;10742,94;2024-11-14;1;291,39;Slip-on;5,0;Indicação
1517;30;Designer;RJ;7260,18;2024-08-13;1;350,69;Runner;5,0;Indicação
1518;27;Contador;SP;6079,64;2024-10-18;1;346,17;Runner;4,5;Google Ads
1519;29;Vendas;RJ;7635,83;2024-09-09;1;326,49;Classic;5,0;Facebook Ads
1520;31;Desenvolvedor;SP;9624,01;2024-11-24;1;337,86;Slip-on;5,0;Google Ads
1521;33;Outros;MG;8489,03;2024-05-01;1;375,73;Runner;5,0;Google Ads
1522;26;Analista de Dados;SP;10359,2;2024-04-13;3;1073,62;Runner;5,0;SEO
1523;41;Advogado;PR;11558,73;2024-02-03;1;377,53;Classic;4,5;Google Ads
1524;36;Analista de Dados;RS;12062,66;2024-05-04;1;318,92;Runner;4,5;Google Ads
1525;28;Marketing;RS;9592,93;2024-03-02;1;335,27;Classic;3,5;Instagram
1526;22;Outros;DF;4892,19;2024-11-19;1;342,34;Classic;3,5;Indicação
1527;37;Designer;RS;10371,35;2024-04-17;1;320,89;Slip-on;5,0;Facebook Ads
1528;26;Desenvolvedor;RS;8781,81;2024-03-02;4;1352,16;Classic;3,5;Facebook Ads
1529;31;Analista de Dados;CE;10800,43;2024-12-15;2;579,97;Classic;5,0;Facebook Ads
1530;27;Administrador;RJ;5998,45;2024-05-09;1;350,86;Classic;3,5;Facebook Ads
1531;28;Outros;SP;6481,89;2024-04-04;1;325,24;Slip-on;4,0;Instagram
1532;29;Analista de Dados;PE;9099,91;2024-01-12;1;320,48;Runner;4,0;SEO
1533;29;Desenvolvedor;SP;12212,03;2024-12-15;2;619,44;Runner;5,0;Facebook Ads
1534;28;Engenheiro;CE;9519,81;2024-01-18;1;309,94;Classic;4,5;Indicação
1535;28;Analista de Dados;RS;12538,51;2024-02-05;2;643,24;Classic;4,5;Indicação
1536;29;Arquiteto;SP;9850,28;2024-06-19;2;669,04;Runner;4,5;Instagram
1537;29;Outros;SC;8485,15;2024-09-11;1;300,06;Classic;5,0;Google Ads
1538;37;Contador;BA;11079,48;2024-03-15;2;532,15;Runner;4,0;Outros
1539;31;Jornalista;SP;6707,9;2024-02-29;2;649,98;Classic;5,0;YouTube
1540;30;Analista de Dados;GO;12157,81;2024-01-07;2;596,38;Runner;4,0;Google Ads
1541;27;Vendas;MG;6272,31;2024-11-02;1;276,45;Classic;5,0;Google Ads
1542;29;Designer;SP;8071,53;2024-05-01;1;283,61;Classic;4,5;Google Ads
1543;27;Engenheiro;SP;11650,77;2024-01-20;2;617,65;Classic;5,0;Instagram
1544;24;UX/UI Designer;MG;6599,66;2024-06-23;1;361,9;Classic;5,0;Indicação
1545;25;Designer;DF;7916,52;2024-03-11;1;368,21;Runner;5,0;LinkedIn
1546;35;Desenvolvedor;RS;13304,75;2024-09-22;1;348,62;Classic;5,0;SEO
1547;23;Vendas;SC;6052,13;2024-10-12;1;350,21;Classic;4,5;Instagram
1548;25;Desenvolvedor;PR;10699,21;2024-07-25;1;339,86;Runner;5,0;Google Ads
1549;32;Jornalista;MG;7571,33;2024-02-15;2;659,12;Classic;5,0;Indicação
1550;38;Designer;SP;7927,36;2024-05-18;2;648,65;Classic;5,0;Instagram
1551;31;Advogado;RJ;13002,43;2024-06-12;1;365,67;Runner;5,0;Outros
1552;31;Analista de Dados;RS;10526,78;2024-08-24;1;356,24;Classic;5,0;Indicação
1553;39;Designer;MG;10161,14;2024-11-28;1;347,47;Classic;4,5;Instagram
1554;27;Marketing;SP;8057,42;2024-06-02;2;639,75;Classic;4,0;Facebook Ads
1555;30;Desenvolvedor;RS;12038,24;2024-02-26;1;282,64;Slip-on;4,5;SEO
1556;25;Advogado;BA;10419,65;2024-11-15;1;355,6;Classic;5,0;LinkedIn
1557;28;Desenvolvedor;SP;7553,21;2024-12-16;1;331,98;Runner;4,0;Indicação
1558;28;Analista de Dados;SP;11598,15;2024-12-03;1;319,61;Classic;5,0;LinkedIn
1559;32;Marketing;RS;8092,08;2024-01-14;2;693,13;Classic;5,0;SEO
1560;26;Contador;MG;8651,48;2024-03-11;3;865,83;Classic;5,0;Instagram
1561;29;Publicitário;SP;9337,69;2024-06-11;2;704,38;Classic;5,0;Google Ads
1562;34;Desenvolvedor;SP;11749,22;2024-01-19;1;397,24;Runner;4,5;Indicação
1563;27;Analista de Dados;ES;12190,48;2024-07-28;1;298,35;Runner;5,0;Facebook Ads
1564;26;Gerente de Projetos;MT;9183,96;2024-06-14;1;352,35;Classic;5,0;LinkedIn
1565;27;Vendas;SP;5671,24;2024-09-09;1;357,65;Classic;5,0;SEO
1566;36;Designer;MG;10557,59;2024-09-24;2;761,84;Classic;4,5;Indicação
1567;29;Desenvolvedor;SP;12245,53;2024-04-18;2;678,16;Runner;4,5;Facebook Ads
1568;32;Product Manager;DF;16551,66;2024-04-26;2;770,42;Runner;5,0;Instagram
1569;28;Consultor;ES;12090,0;2024-08-15;1;325,48;Classic;4,5;Facebook Ads
1570;30;Desenvolvedor;MG;12011,26;2024-03-16;2;620,94;Runner;4,5;Google Ads
1571;25;Designer;SP;8132,0;2024-07-27;2;750,4;Slip-on;5,0;Facebook Ads
1572;38;Publicitário;SP;11100,87;2024-02-27;3;956,67;Classic;4,5;Google Ads
1573;29;Advogado;SP;10722,3;2024-09-08;1;360,3;Classic;4,0;SEO
1574;24;Professor;SP;6665,76;2024-12-28;1;319,56;Runner;5,0;Google Ads
1575;34;Professor;BA;8468,03;2024-01-28;1;302,75;Classic;5,0;Instagram
1576;38;Product Manager;RJ;19134,02;2024-12-10;1;383,31;Classic;5,0;Facebook Ads
1577;28;Product Manager;SP;13285,39;2024-08-03;2;680,03;Classic;5,0;Google Ads
1578;27;UX/UI Designer;DF;8589,55;2024-12-05;1;287,53;Runner;5,0;Outros
1579;32;UX/UI Designer;SC;8499,81;2024-11-11;2;628,32;Classic;5,0;Instagram
1580;22;Contador;PR;6689,36;2024-12-19;1;390,59;Classic;4,0;Facebook Ads
1581;28;Arquiteto;TO;8558,69;2024-05-06;1;358,89;Classic;5,0;Google Ads
1582;29;Desenvolvedor;SP;11839,09;2024-05-12;3;1096,42;Classic;5,0;Indicação
1583;28;Médico;SP;15265,48;2024-04-25;1;289,92;Classic;5,0;Instagram
1584;28;Marketing;SP;7810,87;2024-01-27;1;363,38;Slip-on;4,0;SEO
1585;30;Contador;RS;9578,6;2024-07-01;3;887,23;Slip-on;5,0;Instagram
1586;26;Designer;CE;8407,86;2024-01-30;2;658,29;Classic;4,5;Indicação
1587;26;Gerente de Projetos;RS;13237,65;2024-01-03;3;1118,04;Classic;5,0;Google Ads
1588;36;Desenvolvedor;RS;13515,61;2024-12-01;1;306,67;Runner;4,5;Google Ads
1589;26;Gerente de Projetos;SP;12757,99;2024-04-23;1;307,86;Runner;5,0;Facebook Ads
1590;26;UX/UI Designer;MG;8462,83;2024-06-09;1;386,82;Classic;4,5;LinkedIn
1591;32;Médico;DF;20049,37;2024-09-16;1;348,15;Classic;5,0;YouTube
1592;28;Consultor;SC;10731,8;2024-03-10;2;660,74;Runner;5,0;Facebook Ads
1593;29;Vendas;SP;8225,74;2024-06-23;1;304,14;Runner;5,0;Indicação
1594;28;Designer;SC;6400,52;2024-02-01;2;717,64;Classic;4,0;Instagram
1595;25;Designer;SP;6868,2;2024-11-12;1;379,96;Classic;4,5;Indicação
1596;35;Desenvolvedor;GO;11944,02;2024-01-11;3;859,7;Classic;4,0;Google Ads
1597;34;Contador;SC;8059,96;2024-11-27;1;375,38;Classic;5,0;Google Ads
1598;36;UX/UI Designer;DF;11942,28;2024-10-28;1;321,71;Slip-on;4,5;Facebook Ads
1599;29;Advogado;RJ;11315,33;2024-02-11;2;530,88;Classic;4,5;Facebook Ads
1600;30;Vendas;SP;5640,29;2024-04-07;2;712,42;Classic;5,0;Indicação
1601;28;Desenvolvedor;SP;9930,81;2024-02-04;1;328,31;Slip-on;4,0;SEO
1602;32;Product Manager;SP;15707,38;2024-03-20;2;614,08;Classic;5,0;Outros
1603;30;Arquiteto;DF;10676,59;2024-10-09;2;573,28;Slip-on;4,0;Facebook Ads
1604;27;Desenvolvedor;SP;11500,33;2024-01-19;2;755,94;Runner;4,5;SEO
1605;30;Arquiteto;SP;9883,74;2024-12-05;1;376,19;Classic;4,0;Instagram
1606;28;Psicólogo;MG;6649,0;2024-07-01;1;326,53;Runner;5,0;Indicação
1607;28;Vendas;SP;7456,41;2024-10-05;1;282,78;Classic;5,0;Google Ads
1608;26;Designer;PR;6535,94;2024-11-22;1;285,05;Classic;3,5;YouTube
1609;35;Designer;SP;9072,31;2024-03-26;2;648,45;Runner;5,0;SEO
1610;25;Gerente de Projetos;SP;11473,11;2024-09-15;1;354,49;Classic;4,5;Google Ads
1611;26;Contador;SP;7236,81;2024-04-15;2;707,26;Classic;5,0;Indicação
1612;32;Jornalista;DF;6846,92;2024-09-03;1;349,2;Classic;4,5;Google Ads
1613;26;Marketing;SC;6685,53;2024-10-21;1;386,73;Classic;5,0;Facebook Ads
1614;27;UX/UI Designer;DF;6451,63;2024-09-20;1;313,3;Runner;4,5;Indicação
1615;31;Advogado;RS;8840,14;2024-01-22;1;317,7;Slip-on;4,5;Facebook Ads
1616;26;Marketing;MG;8457,74;2024-12-30;1;343,0;Classic;4,5;Facebook Ads
1617;29;Vendas;RJ;7042,48;2024-12-25;1;340,05;Classic;5,0;Instagram
1618;30;Engenheiro;GO;12026,03;2024-07-23;1;318,58;Runner;5,0;Facebook Ads
1619;24;Psicólogo;RJ;7245,1;2024-07-16;1;352,08;Classic;4,5;Indicação
1620;29;Gerente de Projetos;CE;11208,13;2024-05-17;1;310,47;Runner;5,0;LinkedIn
1621;31;Analista de Dados;RJ;11102,81;2024-04-17;2;638,45;Classic;5,0;Google Ads
1622;27;Designer;SP;8035,01;2024-04-08;2;621,01;Runner;4,5;Facebook Ads
1623;30;Analista de Dados;RS;9216,57;2024-10-19;1;319,52;Slip-on;5,0;Indicação
1624;32;Desenvolvedor;SC;10728,1;2024-10-24;1;260,67;Classic;3,5;Indicação
1625;26;Marketing;GO;6181,34;2024-05-25;2;622,15;Slip-on;4,5;Indicação
1626;32;Designer;MG;7669,17;2024-06-11;2;681,75;Classic;5,0;YouTube
1627;35;Psicólogo;RJ;10069,05;2024-05-09;1;273,72;Runner;5,0;Facebook Ads
1628;31;UX/UI Designer;MG;7366,32;2024-07-08;1;288,29;Classic;4,5;Google Ads
1629;26;Desenvolvedor;MT;9325,87;2024-07-07;1;313,5;Classic;5,0;Indicação
1630;27;Analista de Dados;SP;11005,15;2024-04-07;2;629,31;Slip-on;5,0;Facebook Ads
1631;33;Jornalista;SC;7927,43;2024-01-24;2;739,18;Classic;4,5;Google Ads
1632;25;Analista de Dados;SP;9104,28;2024-03-01;1;322,19;Runner;4,5;LinkedIn
1633;26;Outros;SP;6929,09;2024-02-20;1;306,59;Classic;5,0;Facebook Ads
1634;23;Outros;RJ;6707,59;2024-06-22;2;606,28;Classic;4,5;Instagram
1635;27;Jornalista;RS;6555,63;2024-08-01;1;343,89;Classic;4,5;YouTube
1636;37;Médico;SP;25723,26;2024-06-12;1;325,04;Runner;4,5;LinkedIn
1637;26;Product Manager;MT;10362,25;2024-11-29;1;326,26;Classic;4,0;LinkedIn
1638;30;Designer;SP;8260,6;2024-09-17;1;264,83;Classic;5,0;Google Ads
1639;27;Arquiteto;DF;7590,54;2024-12-19;1;382,54;Runner;4,5;Indicação
1640;31;Marketing;MG;9474,34;2024-10-01;2;627,36;Runner;5,0;Outros
1641;28;Publicitário;DF;7988,99;2024-04-06;1;324,2;Classic;4,5;Instagram
1642;22;Psicólogo;SP;6632,04;2024-06-27;1;368,11;Slip-on;4,5;Google Ads
1643;35;Desenvolvedor;DF;12599,33;2024-04-09;3;1125,28;Classic;4,5;SEO
1644;23;Desenvolvedor;SP;9312,49;2024-07-18;1;381,02;Runner;5,0;YouTube
1645;26;Médico;AL;19096,14;2024-09-29;2;560,25;Runner;5,0;Google Ads
1646;25;Contador;DF;6263,59;2024-01-25;2;619,81;Classic;5,0;Instagram
1647;42;UX/UI Designer;RS;11144,73;2024-11-18;1;326,68;Classic;4,5;Instagram
1648;38;Desenvolvedor;SP;13043,51;2024-07-20;2;567,94;Runner;5,0;Indicação
1649;28;Designer;RJ;7817,47;2024-06-13;1;288,93;Classic;3,5;YouTube
1650;26;UX/UI Designer;SP;7194,01;2024-06-10;1;305,57;Classic;4,0;SEO
1651;27;Publicitário;SP;6816,32;2024-12-17;1;309,45;Classic;5,0;Instagram
1652;28;Outros;AM;7358,08;2024-06-29;1;328,57;Runner;3,5;Indicação
1653;32;Desenvolvedor;MG;11150,8;2024-01-30;3;895,44;Slip-on;4,5;Facebook Ads
1654;27;Engenheiro;SE;12839,79;2024-04-12;2;548,21;Classic;3,5;YouTube
1655;33;UX/UI Designer;PA;11871,69;2024-06-25;2;758,32;Classic;4,5;SEO
1656;28;Outros;SC;5282,68;2024-01-01;1;326,84;Classic;5,0;Instagram
1657;28;Product Manager;DF;16223,52;2024-08-05;1;309,44;Classic;4,0;Facebook Ads
1658;29;Administrador;RS;6962,05;2024-02-22;2;590,05;Runner;4,5;Indicação
1659;28;Product Manager;SP;13151,3;2024-06-26;2;691,41;Classic;5,0;Facebook Ads
1660;25;Marketing;SC;6628,71;2024-06-29;1;352,97;Classic;4,0;Indicação
1661;33;Marketing;RS;7684,59;2024-01-19;2;686,04;Slip-on;4,5;Google Ads
1662;28;Gerente de Projetos;SP;11749,09;2024-12-09;1;273,0;Runner;4,0;Instagram
1663;28;Desenvolvedor;SP;8731,3;2024-04-13;2;558,47;Classic;5,0;Google Ads
1664;40;Desenvolvedor;SP;10890,58;2024-04-18;2;650,98;Slip-on;5,0;Facebook Ads
1665;26;Outros;RJ;5587,64;2024-07-20;1;361,46;Slip-on;5,0;Outros
1666;28;Product Manager;SP;13406,32;2024-10-28;1;319,77;Classic;5,0;Facebook Ads
1667;25;Publicitário;SP;6218,18;2024-10-16;1;329,13;Classic;3,5;LinkedIn
1668;28;Designer;MG;6443,48;2024-07-23;1;319,8;Slip-on;5,0;Google Ads
1669;24;Gerente de Projetos;RS;12019,23;2024-01-16;2;755,36;Classic;4,0;Outros
1670;30;Publicitário;RJ;8644,56;2024-02-16;2;784,89;Classic;5,0;YouTube
1671;30;Consultor;RJ;14387,86;2024-01-07;3;1048,85;Runner;5,0;Google Ads
1672;27;Analista de Dados;RJ;9021,16;2024-04-29;2;670,58;Classic;4,5;LinkedIn
1673;33;Product Manager;SP;16489,87;2024-06-04;3;937,98;Runner;4,0;YouTube
1674;29;Marketing;SP;7764,67;2024-12-15;1;278,54;Classic;5,0;Outros
1675;25;Desenvolvedor;MS;8057,03;2024-06-28;2;545,67;Classic;5,0;Facebook Ads
1676;35;Desenvolvedor;PB;11938,13;2024-12-20;1;327,01;Classic;4,5;YouTube
1677;32;Analista de Dados;MG;9419,27;2024-11-23;1;358,94;Runner;5,0;Google Ads
1678;31;Designer;SP;9039,71;2024-05-26;1;321,31;Classic;4,5;SEO
1679;29;Desenvolvedor;RJ;11828,19;2024-04-22;1;335,24;Classic;3,5;Facebook Ads
1680;26;Desenvolvedor;MG;9055,45;2024-01-23;3;935,03;Classic;3,5;Indicação
1681;24;Publicitário;MG;6106,19;2024-08-27;1;325,47;Classic;4,0;Indicação
1682;25;Analista de Dados;SP;7965,67;2024-10-14;2;623,32;Classic;5,0;Google Ads
1683;29;Publicitário;RS;9253,29;2024-08-19;1;341,23;Classic;3,5;Instagram
1684;37;Product Manager;TO;15967,13;2024-10-23;1;305,8;Slip-on;5,0;Indicação
1685;26;Engenheiro;MG;12178,85;2024-06-30;2;565,19;Classic;4,5;Outros
1686;31;Médico;GO;19280,6;2024-09-23;1;333,9;Runner;4,5;SEO
1687;38;Vendas;PR;9745,4;2024-02-27;1;341,57;Slip-on;5,0;LinkedIn
1688;24;Product Manager;RN;13994,38;2024-05-28;2;737,74;Classic;5,0;YouTube
1689;28;Marketing;RJ;6417,87;2024-06-11;1;378,53;Runner;5,0;Facebook Ads
1690;33;Outros;PR;7502,32;2024-07-13;2;611,01;Runner;4,5;Google Ads
1691;31;Product Manager;RJ;16154,64;2024-05-13;1;343,95;Classic;5,0;Facebook Ads
1692;33;Outros;RJ;9095,77;2024-05-11;2;594,98;Slip-on;4,5;Google Ads
1693;24;UX/UI Designer;SP;5971,77;2024-11-11;1;309,38;Runner;4,0;Google Ads
1694;34;Desenvolvedor;CE;13567,2;2024-07-12;1;344,57;Runner;5,0;YouTube
1695;40;Jornalista;RS;7124,67;2024-06-12;2;734,27;Runner;4,5;Facebook Ads
1696;28;Analista de Dados;RJ;11520,73;2024-06-26;1;400,18;Classic;4,5;Google Ads
1697;34;Analista de Dados;RS;12229,59;2024-01-16;1;264,17;Classic;5,0;Facebook Ads
1698;26;Médico;SP;12760,16;2024-07-13;1;362,15;Runner;5,0;SEO
1699;31;Vendas;RR;7678,52;2024-07-14;1;267,34;Classic;5,0;Instagram
1700;28;Advogado;DF;11438,18;2024-07-05;1;330,77;Classic;4,5;Facebook Ads
1701;25;Desenvolvedor;SC;7498,18;2024-02-08;1;300,19;Runner;5,0;Instagram
1702;31;Vendas;SP;9099,77;2024-11-09;2;737,95;Runner;3,5;Facebook Ads
1703;30;Publicitário;MG;9604,17;2024-09-05;1;360,52;Classic;4,0;Google Ads
1704;26;Desenvolvedor;RJ;7641,77;2024-01-28;2;565,29;Classic;5,0;Facebook Ads
1705;25;Marketing;SP;8385,23;2024-06-06;1;325,95;Classic;3,5;YouTube
1706;27;Outros;RJ;5684,56;2024-01-02;1;312,12;Runner;4,0;Google Ads
1707;26;Desenvolvedor;PR;9032,55;2024-10-05;1;356,15;Classic;5,0;Instagram
1708;44;Vendas;SP;9758,81;2024-08-24;2;680,44;Classic;5,0;Google Ads
1709;28;Consultor;DF;13698,85;2024-09-28;1;324,75;Runner;5,0;Google Ads
1710;29;Desenvolvedor;SP;8043,54;2024-04-09;1;391,85;Classic;5,0;Instagram
1711;28;Vendas;GO;7388,5;2024-01-07;2;577,15;Runner;5,0;Instagram
1712;27;Designer;SP;7353,74;2024-07-20;2;618,78;Classic;5,0;Instagram
1713;26;Médico;DF;12790,02;2024-11-27;1;340,44;Classic;4,5;Google Ads
1714;32;Engenheiro;SP;9685,92;2024-03-24;2;700,37;Classic;4,5;Facebook Ads
1715;38;Psicólogo;SP;8274,07;2024-02-14;2;683,93;Slip-on;4,0;Google Ads
1716;27;Advogado;PR;9712,72;2024-02-09;3;1137,95;Classic;5,0;Google Ads
1717;29;Desenvolvedor;SP;7673,92;2024-06-13;1;370,02;Classic;4,0;SEO
1718;32;Desenvolvedor;SP;11204,06;2024-10-29;2;655,68;Runner;5,0;Indicação
1719;31;Desenvolvedor;SP;12845,78;2024-12-27;1;264,35;Runner;4,5;Instagram
1720;27;Médico;MG;18254,58;2024-06-24;1;325,97;Classic;5,0;Google Ads
1721;33;UX/UI Designer;AP;10180,91;2024-01-24;1;384,02;Classic;5,0;Instagram
1722;39;Outros;RR;10507,07;2024-02-02;1;369,61;Slip-on;5,0;Google Ads
1723;30;Arquiteto;SP;9172,92;2024-10-11;1;301,57;Classic;5,0;Google Ads
1724;29;Analista de Dados;SP;9895,2;2024-02-26;2;677,16;Classic;4,0;Outros
1725;26;Publicitário;SP;6954,09;2024-06-29;1;326,93;Classic;5,0;SEO
1726;32;Desenvolvedor;AL;11843,5;2024-02-19;2;618,72;Runner;4,0;Facebook Ads
1727;33;UX/UI Designer;SP;9173,41;2024-03-13;2;741,99;Runner;5,0;Google Ads
1728;40;Marketing;RS;10498,23;2024-12-21;1;397,36;Runner;4,5;Instagram
1729;26;Product Manager;DF;12692,17;2024-02-22;4;1295,2;Classic;4,5;Google Ads
1730;28;Arquiteto;TO;8831,85;2024-03-11;1;339,46;Runner;5,0;Instagram
1731;29;Desenvolvedor;RJ;10213,9;2024-01-17;3;1031,3;Classic;5,0;Facebook Ads
1732;25;Marketing;SC;8567,78;2024-04-27;1;352,34;Slip-on;4,5;Google Ads
1733;29;Arquiteto;SP;8158,38;2024-12-16;1;341,84;Runner;5,0;Outros
1734;27;Product Manager;CE;11664,74;2024-07-02;2;642,38;Classic;4,5;YouTube
1735;24;Engenheiro;BA;9705,08;2024-10-28;1;366,13;Classic;5,0;Google Ads
1736;36;Publicitário;SC;11008,79;2024-07-30;1;377,25;Runner;5,0;Instagram
1737;25;Product Manager;SP;13949,48;2024-08-01;1;330,86;Runner;5,0;Indicação
1738;34;Product Manager;RS;12581,84;2024-07-05;1;356,34;Runner;4,0;Google Ads
1739;26;Marketing;DF;8428,22;2024-11-27;1;316,31;Classic;4,0;Facebook Ads
1740;30;Publicitário;RJ;8445,04;2024-02-18;1;321,12;Runner;5,0;Indicação
1741;27;Designer;RJ;8037,08;2024-08-15;2;592,72;Runner;5,0;Facebook Ads
1742;29;Outros;SC;5747,62;2024-01-08;1;287,75;Runner;4,5;Facebook Ads
1743;27;Product Manager;SC;14930,52;2024-10-22;1;279,29;Runner;5,0;Google Ads
1744;28;Designer;GO;8664,84;2024-03-04;1;386,36;Runner;5,0;SEO
1745;32;Gerente de Projetos;MA;10839,15;2024-12-15;1;256,59;Runner;4,5;Instagram
1746;26;Psicólogo;BA;7691,71;2024-10-14;1;336,43;Classic;5,0;LinkedIn
1747;31;Advogado;SP;12328,01;2024-04-28;1;267,46;Runner;4,0;Instagram
1748;28;UX/UI Designer;PR;9338,8;2024-08-24;2;675,79;Classic;5,0;Google Ads
1749;32;Vendas;PR;8901,88;2024-06-11;1;330,58;Slip-on;4,5;SEO
1750;31;Outros;GO;5938,27;2024-05-03;2;534,96;Slip-on;5,0;SEO
1751;41;Advogado;SP;12572,98;2024-06-05;1;329,82;Classic;5,0;Indicação
1752;28;Publicitário;SP;9742,24;2024-02-23;3;945,39;Classic;5,0;Outros
1753;23;Engenheiro;SP;8770,28;2024-07-16;1;265,24;Slip-on;5,0;Google Ads
1754;34;Analista de Dados;DF;9868,41;2024-02-10;2;534,09;Classic;4,5;YouTube
1755;33;Gerente de Projetos;SP;14264,17;2024-11-10;1;371,89;Slip-on;5,0;Google Ads
1756;34;Vendas;BA;6436,18;2024-08-29;1;273,52;Runner;5,0;Indicação
1757;25;Médico;AP;15250,34;2024-03-06;3;872,11;Classic;4,5;Google Ads
1758;24;Designer;SP;5914,93;2024-05-17;1;269,39;Slip-on;5,0;Indicação
1759;28;Designer;SP;7398,64;2024-03-08;3;940,07;Classic;4,5;LinkedIn
1760;25;Outros;MG;6169,82;2024-05-21;2;626,15;Classic;4,0;Instagram
1761;27;Publicitário;SC;7168,12;2024-02-23;3;833,41;Slip-on;4,5;LinkedIn
1762;38;Engenheiro;MG;14835,42;2024-02-19;2;713,77;Classic;4,5;Indicação
1763;31;Designer;RS;9180,06;2024-12-15;1;354,24;Classic;4,5;Instagram
1764;24;Desenvolvedor;SC;7364,85;2024-08-10;1;263,98;Runner;4,5;Google Ads
1765;33;Analista de Dados;SP;9830,16;2024-01-16;2;642,46;Runner;5,0;Facebook Ads
1766;26;Psicólogo;SP;5728,08;2024-06-30;3;831,59;Classic;4,5;Instagram
1767;27;Arquiteto;RS;9233,96;2024-08-18;2;679,75;Runner;4,5;Google Ads
1768;25;Outros;SP;7247,77;2024-06-21;1;315,82;Runner;5,0;Instagram
1769;30;Desenvolvedor;RJ;8243,12;2024-08-30;1;296,57;Classic;4,5;Facebook Ads
1770;32;Analista de Dados;SP;12070,75;2024-06-13;1;319,96;Classic;5,0;YouTube
1771;32;Administrador;ES;10640,99;2024-09-02;1;344,98;Classic;5,0;Google Ads
1772;32;UX/UI Designer;MG;11665,22;2024-07-18;1;331,62;Classic;4,0;Instagram
1773;24;Engenheiro;RJ;11317,57;2024-04-13;2;583,97;Classic;3,5;Google Ads
1774;29;Vendas;MG;6208,23;2024-12-08;1;336,02;Runner;5,0;Facebook Ads
1775;22;Administrador;GO;5488,37;2024-07-05;1;326,95;Classic;5,0;Google Ads
1776;29;Desenvolvedor;SP;12007,94;2024-06-24;2;539,67;Classic;4,5;SEO
1777;28;Designer;SP;5949,6;2024-02-04;1;344,31;Classic;4,0;YouTube
1778;26;Consultor;RS;10656,72;2024-07-12;1;265,67;Classic;4,0;Google Ads
1779;35;Gerente de Projetos;MS;12647,87;2024-09-08;1;326,79;Classic;5,0;LinkedIn
1780;28;Jornalista;RS;5648,77;2024-01-04;2;590,93;Slip-on;5,0;Outros
1781;27;Contador;RS;8893,28;2024-06-21;3;988,96;Runner;4,5;Indicação
1782;41;Desenvolvedor;MG;14686,86;2024-09-15;1;371,88;Runner;5,0;Facebook Ads
1783;24;Designer;SP;5639,0;2024-10-18;1;291,81;Classic;4,5;Facebook Ads
1784;31;Outros;SP;6015,38;2024-03-19;2;647,65;Classic;4,5;LinkedIn
1785;29;Publicitário;BA;7195,14;2024-07-23;1;339,12;Classic;4,5;Facebook Ads
1786;31;Outros;SP;7107,07;2024-09-24;1;308,26;Classic;4,5;Google Ads
1787;41;Gerente de Projetos;MG;14679,49;2024-12-25;1;317,19;Runner;5,0;Instagram
1788;24;Desenvolvedor;DF;9990,78;2024-07-27;2;744,25;Classic;4,5;Instagram
1789;27;Publicitário;ES;7466,31;2024-08-31;1;320,56;Classic;5,0;YouTube
1790;40;Publicitário;PR;10956,94;2024-09-30;2;705,63;Classic;5,0;Indicação
1791;27;Arquiteto;MG;9635,31;2024-11-01;1;288,14;Classic;4,5;Indicação
1792;28;UX/UI Designer;SP;9818,65;2024-02-20;1;363,75;Slip-on;3,5;SEO
1793;31;Designer;SC;8883,96;2024-02-29;2;616,24;Slip-on;4,5;Facebook Ads
1794;30;Jornalista;SC;4656,92;2024-04-11;1;331,2;Runner;5,0;Indicação
1795;30;Marketing;SP;10298,28;2024-10-17;1;333,01;Classic;4,5;SEO
1796;38;Outros;RJ;10635,1;2024-10-11;1;355,41;Classic;4,5;YouTube
1797;28;Marketing;SP;7493,9;2024-05-13;3;858,17;Classic;4,5;Google Ads
1798;32;Marketing;SP;8181,95;2024-05-04;2;650,05;Classic;5,0;LinkedIn
1799;31;Desenvolvedor;MG;11179,53;2024-06-17;3;1021,35;Runner;4,5;Indicação
1800;32;Desenvolvedor;SP;11910,74;2024-02-27;1;324,18;Classic;4,0;Facebook Ads
1801;45;Designer;SP;13078,29;2024-01-20;2;550,03;Classic;4,0;Outros
1802;27;Designer;GO;6955,86;2024-07-16;2;600,68;Classic;4,5;Outros
1803;30;Consultor;PR;14990,5;2024-08-31;2;764,65;Classic;5,0;Facebook Ads
